Note,Value
Begin Recording - 16:7:7,
Window 1,
,222
,221
,223
,235
,248
,259
,270
,280
,294
,303
,306
,306
,305
,303
,303
,305
,308
,313
,319
,325
,329
,332
,331
,328
,329
,331
,331
,338
,349
,354
,353
,351
,349
,344
,340
,338
,339
,342
,347
,353
,359
,362
,360
,368
,379
,386
,391
,390
,391
,395
,394
,391
,389
,388
,387
,388
,393
,395
,391
,387
,383
,380
,379
,378
,377
,377
,374
,369
,367
,373
,388
,403
,415
,421
,418
,420
,426
,432
,438
,441
,445
,447
,447
,445
,443
,440
,438
,435
,431
,427
,423
,419
,416
,413
,408
,405
,401
,398
,394
,389
,385
,381
,376
,373
,369
,366
,363
,359
,356
,353
,351
,347
,344
,341
,337
,333
,329
,326
,321
,317
,315
,312
,309
,306
,304
,302
,300
,297
,295
,292
,290
,286
,283
,280
,276
,273
,270
,268
,265
,262
,260
,258
,257
,255
,254
,252
,249
,247
,245
,243
,240
,237
,234
,232
,229
,227
,226
,225
,223
,223
,221
,219
,219
,217
,216
,215
,213
,212
,210
,208
,206
,203
,201
,199
,198
,196
,194
,193
,192
,191
,190
,188
,186
,185
,184
,183
,183
,183
,182
,180
,178
,176
,176
,174
,174
,173
,172
,170
,169
,169
,167
,165
,164
,163
,161
,160
,159
,159
,158
,157
,156
,155
,154
,153
,152
,150
,149
,148
,148
,146
,145
,144
,142
,142
,141
,140
,139
,139
,139
,138
,137
,137
,136
,135
,136
,134
,135
,134
,133
,133
,131
,131
,129
,128
,128
,127
,127
,126
,125
,124
,123
,123
,123
,123
,123
,123
,122
,122
,121
,120
,119
,118
,117
,116
,116
,115
,114
,114
,114
,113
,113
,112
,112
,112
,112
,112
,111
,110
,109
,108
,107
,106
,107
,107
,107
,107
,107
,107
,108
,108
,107
,108
,107
,107
,106
,105
,105
,104
,104
,104
,103
,103
,103
,103
,103
,103
,103
,103
,103
,103
,102
,102
,102
,101
,101
,100
,100
,100
,99
,98
,98
,97
,98
,97
,97
,98
,97
,97
,97
,96
,95
,95
,95
,95
,95
,95
,95
,95
,95
,94
,94
,94
,94
,95
,95
,96
,95
,95
,95
,94
,94
,94
,93
,93
