Timestamp,Mode,Data
17:59:08.0740,RX,"199 "
17:59:08.1120,RX,"196 "
17:59:08.1900,RX,"198 "
17:59:08.2240,RX,"207 "
17:59:08.3000,RX,"220 "
17:59:08.3400,RX,"225"
17:59:08.3410,RX," "
17:59:08.3740,RX,"257 "
17:59:08.4490,RX,"249 "
17:59:08.5240,RX,"277 "
17:59:08.5610,RX,"2"
17:59:08.5620,RX,"57 "
17:59:08.5990,RX,"269 "
17:59:08.6750,RX,"344 "
17:59:08.7500,RX,"315 "
17:59:08.7900,RX,"286 "
17:59:08.8240,RX,"268 "
17:59:08.8990,RX,"231 "
17:59:08.9740,RX,"227 "
17:59:09.0130,RX,"214 "
17:59:09.0490,RX,"213"
17:59:09.0910,RX," "
17:59:09.1240,RX,"207 "
17:59:09.1620,RX,"220 "
17:59:09.2400,RX,"211 "
17:59:09.2750,RX,"2"
17:59:09.3120,RX,"03 "
17:59:09.3490,RX,"207 "
17:59:09.3910,RX,"201 "
17:59:09.4620,RX,"212 "
17:59:09.5400,RX,"208 "
17:59:09.5750,RX,"201 "
17:59:09.6120,RX,"203 "
17:59:09.6910,RX,"198 "
17:59:09.7240,RX,"203 "
17:59:09.7990,RX,"20"
17:59:09.8000,RX,"0 "
17:59:09.8410,RX,"207 "
17:59:09.9120,RX,"203 "
17:59:09.9490,RX,"213 "
17:59:09.9900,RX,"2"
17:59:10.0240,RX,"13 "
17:59:10.0620,RX,"214 "
17:59:10.1390,RX,"211 "
17:59:10.1750,RX,"215 "
17:59:10.2490,RX,"220 "
17:59:10.2900,RX,"219"
17:59:10.3240,RX," "
17:59:10.3630,RX,"220 "
17:59:10.4000,RX,"206 "
17:59:10.4750,RX,"206 "
17:59:10.5120,RX,"19"
17:59:10.5130,RX,"8 "
17:59:10.5490,RX,"225 "
17:59:10.6240,RX,"209 "
17:59:10.7000,RX,"207 "
17:59:10.7390,RX,"209 "
17:59:10.7750,RX,"217 "
17:59:10.8500,RX,"211 "
17:59:10.9240,RX,"213 "
17:59:10.9620,RX,"206 "
17:59:10.9990,RX,"203"
17:59:11.0390,RX," "
17:59:11.0750,RX,"204 "
17:59:11.1490,RX,"209 "
17:59:11.1890,RX,"211 "
17:59:11.2240,RX,"24"
17:59:11.2620,RX,"4 "
17:59:11.2990,RX,"238 "
17:59:11.3400,RX,"241 "
17:59:11.4120,RX,"225 "
17:59:11.4890,RX,"232 "
17:59:11.5240,RX,"251 "
17:59:11.5620,RX,"288 "
